Plot_Name,Event_Date,Event_Date_Txt,Event_Year,Unit_Code,Unit_Group,Subunit_Code,Protocol_Name,Panel,Frame,Cycle,Event_ID,numSeedPlots
PRWI-0530,6/26/2012 0:00,20120626,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{A3C41562-B1B7-49C8-B562-2AD73EF61119},12
PRWI-0530,6/24/2008 12:47,20080624,2008,PRWI,PRWI,na,1,3,Region,1,{B2090515-188D-4976-86EF-3634962BFE1B},12
PRWI-0537,9/14/2007 11:50,20070914,2007,PRWI,PRWI,na,1,2,Region,1,{030E5FDC-CB2E-4A40-BDBE-2900CCA1BCF2},12
PRWI-0537,7/10/2015 0:00,20150710,2015,PRWI,PRWI,na,2.2,2,Region,3,{ADFD557E-88B8-44D7-A50D-EB10003E00F6},12
PRWI-0537,7/15/2011 9:47,20110715,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{AF83B2F3-6885-4F8A-982E-9A6529BA8C5B},12
PRWI-0537,7/29/2019 0:00,20190729,2019,PRWI,PRWI,na,,2,Region,4,20190729091754-533424019.813538,12
PRWI-0539,8/21/2013 0:00,20130821,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{16D24D2B-5184-445C-B8A0-134566A857A8},12
PRWI-0539,7/14/2009 12:47,20090714,2009,PRWI,PRWI,na,2,4,Region,1,{9872DD6F-B258-4727-9D08-7FEB8FE0B0E5},12
PRWI-0539,7/26/2017 0:00,20170726,2017,PRWI,PRWI,na,2.3,4,Region,3,{199C1492-B60C-4835-BBDD-836A7498F1FD},12
PRWI-0546,9/14/2011 13:03,20110914,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{76D0D920-4700-4F0E-8C51-805DC6144954},12
PRWI-0546,8/22/2007 10:16,20070822,2007,PRWI,PRWI,na,1,2,Region,1,{3364B4C1-547B-4E82-85A7-89EA01FB6F23},12
PRWI-0546,8/1/2019 0:00,20190801,2019,PRWI,PRWI,na,,2,Region,4,20190801113305-905767500.400543,12
PRWI-0546,8/6/2015 0:00,20150806,2015,PRWI,PRWI,na,2.2,2,Region,3,{BEE1470E-21C2-4C37-8609-ABDABA2DCD29},12
PRWI-0555,8/28/2012 0:00,20120828,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{CAA6EDD2-6C58-4F5A-86AA-EDEFAA0EE393},12
PRWI-0555,7/28/2008 13:14,20080728,2008,PRWI,PRWI,na,1,3,Region,1,{81B9D74E-AD30-401C-912C-D04A989B005F},12
PRWI-0555,8/23/2016 0:00,20160823,2016,PRWI,PRWI,na,2.2,3,Region,3,{ECC74379-06AB-43A2-8ED5-141CCA636E3D},12
PRWI-0574,8/17/2009 9:35,20090817,2009,PRWI,PRWI,na,2,4,Region,1,{4EFABE3A-9189-4001-8C32-E06D5F64CA06},12
PRWI-0574,8/23/2013 0:00,20130823,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{A5EA74BD-CAC5-4E70-AE3C-8540D3056215},12
PRWI-0574,8/1/2017 0:00,20170801,2017,PRWI,PRWI,na,2.3,4,Region,3,{5155DC10-1E58-4214-9DEC-10A6F83D01AC},12
PRWI-0575,7/19/2011 13:23,20110719,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{34599458-9313-48D7-86B5-C6AD179D5FBB},12
PRWI-0575,9/10/2007 9:56,20070910,2007,PRWI,PRWI,na,1,2,Region,1,{61FEF9AB-8C6F-4C94-A8FC-DD6CFF3DD8B4},12
PRWI-0575,8/6/2015 0:00,20150806,2015,PRWI,PRWI,na,2.2,2,Region,3,{D3EF1E41-68F4-442B-83DE-D58DFF3B6FC7},12
PRWI-0575,8/1/2019 0:00,20190801,2019,PRWI,PRWI,na,,2,Region,4,20190801092023-766034603.118896,12
PRWI-0598,8/5/2013 0:00,20130805,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{BF57AB2A-6992-4ECE-A72B-A35FA907373B},12
PRWI-0598,7/15/2009 13:21,20090715,2009,PRWI,PRWI,na,2,4,Region,1,{C829A7BE-A844-4A0A-ACBF-4BEC549E2234},12
PRWI-0598,8/1/2017 0:00,20170801,2017,PRWI,PRWI,na,2.3,4,Region,3,{F1D20003-D0F5-41C2-A98B-5F6A021D6AD2},12
PRWI-0601,8/9/2016 0:00,20160809,2016,PRWI,PRWI,na,2.2,3,Region,3,{C2E6D36F-B794-4E82-9FFA-C6C074097303},12
PRWI-0601,9/5/2008 10:12,20080905,2008,PRWI,PRWI,na,1,3,Region,1,{A2071DE3-5488-4280-BB33-A2A8ABC933EA},12
PRWI-0601,8/6/2012 0:00,20120806,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{E78C4E55-2265-4C2A-BAF4-A71A3EDAA1F3},12
PRWI-0608,9/4/2019 9:19,20190904,2019,PRWI,PRWI,na,,2,Region,4,20190716134424-835960030.555725,12
PRWI-0608,8/27/2007 10:09,20070827,2007,PRWI,PRWI,na,1,2,Region,1,{70223F1F-350B-44E2-81A4-E22250AA7EDB},12
PRWI-0608,7/19/2011 9:35,20110719,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{BB07D427-5BFA-46F4-A9CF-96FD049F5D2B},12
PRWI-0608,7/21/2015 0:00,20150721,2015,PRWI,PRWI,na,2.2,2,Region,3,{0C1AADCB-389D-420D-92C3-5DB966298F9F},12
PRWI-0614,6/11/2013 0:00,20130611,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{476AF253-02ED-4CAF-874B-CD11FC0C845D},12
PRWI-0614,5/19/2017 0:00,20170519,2017,PRWI,PRWI,na,2.3,4,Region,3,{8ACCEB9F-0AD0-40C4-85A8-F1B9C0F4A9F2},12
PRWI-0614,6/8/2009 9:23,20090608,2009,PRWI,PRWI,na,2,4,Region,1,{12646A0D-2213-4969-A3F0-2A0DF3B7837F},12
PRWI-0615,6/11/2013 0:00,20130611,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{2CC15584-07C1-4395-BC8A-8B39923AD1F6},12
PRWI-0615,5/19/2017 0:00,20170519,2017,PRWI,PRWI,na,2.3,4,Region,3,{D335FE3E-F36D-489D-ACDD-96FC575B4D5A},12
PRWI-0615,6/3/2009 11:11,20090603,2009,PRWI,PRWI,na,2,4,Region,1,{F368A7D7-4EB2-4DAA-8853-63D1EFD57328},12
PRWI-0620,8/3/2017 0:00,20170803,2017,PRWI,PRWI,na,2.3,4,Region,3,{584D2D64-5911-4F34-93CA-5C5896024420},12
PRWI-0620,7/14/2009 9:28,20090714,2009,PRWI,PRWI,na,2,4,Region,1,{22A89914-66A1-42A2-B314-851FE18DE622},12
PRWI-0620,7/8/2013 0:00,20130708,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{54F2D5FE-5305-490A-BDAA-D381CEA7CD7B},12
PRWI-0621,8/25/2006 0:00,20060825,2006,PRWI,PRWI,na,1,1,Region,1,{2F1ADE3C-E556-4F62-86C4-14B6FCEC63ED},12
PRWI-0621,8/20/2014 0:00,20140820,2014,PRWI,PRWI,na,2.1,1,Region,3,{8A2F2536-CD46-4E18-99E7-265AA6C54948},12
PRWI-0621,6/26/2018 0:00,20180626,2018,PRWI,PRWI,na,2.3,1,Region,4,{575FA8D7-73D1-45AB-8904-D1F5410B10F4},12
PRWI-0621,6/1/2010 10:43,20100601,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{E3526350-995A-4254-966A-122414E2E58B},12
PRWI-0625,8/28/2007 10:05,20070828,2007,PRWI,PRWI,na,1,2,Region,1,{A8685838-22DA-42DF-B78F-ACEAC3A3D627},12
PRWI-0625,7/15/2019 0:00,20190715,2019,PRWI,PRWI,na,,2,Region,4,20190715093032-533424019.813538,12
PRWI-0625,8/12/2011 9:13,20110812,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{EB66EC84-FEC2-48BA-BEF5-ECF9A6ABA884},12
PRWI-0625,6/16/2015 0:00,20150616,2015,PRWI,PRWI,na,2.2,2,Region,3,{5AA7328A-557B-46A1-9D49-43ADC5ECD981},12
PRWI-0632,6/15/2017 0:00,20170615,2017,PRWI,PRWI,na,2.3,4,Region,3,{1C4DF833-13A7-4813-B9D9-54F2F1CCD8CF},12
PRWI-0632,7/30/2009 10:01,20090730,2009,PRWI,PRWI,na,2,4,Region,1,{B22C8D4B-8BD1-4CE0-95C1-EA99B84E3ED2},12
PRWI-0632,7/2/2013 0:00,20130702,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{EDA05450-746A-46AB-9AC8-8335C819206E},12
PRWI-0648,7/8/2013 0:00,20130708,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{505FA985-62DE-43CB-A7E3-159E66E5DFFB},12
PRWI-0648,8/2/2017 0:00,20170802,2017,PRWI,PRWI,na,2.3,4,Region,3,{84BE2731-A662-46A3-A620-EB09AC31D289},12
PRWI-0648,8/11/2009 9:54,20090811,2009,PRWI,PRWI,na,2,4,Region,1,{D46A7B83-DA35-4A61-8300-36217D02CDEB},12
PRWI-0651,8/2/2011 9:24,20110802,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{D4598DE2-C195-4C11-95EE-EFB703D2DF17},12
PRWI-0651,7/1/2019 0:00,20190701,2019,PRWI,PRWI,na,,2,Region,4,20190701103303-300970494.747162,12
PRWI-0651,6/16/2015 0:00,20150616,2015,PRWI,PRWI,na,2.2,2,Region,3,{402F7AD3-347B-42A9-8570-8DA6DAE4EA90},12
PRWI-0651,8/28/2007 12:51,20070828,2007,PRWI,PRWI,na,1,2,Region,1,{2AD8CEE2-3E95-4C40-9F9C-2E689A283835},12
PRWI-0653,9/5/2008 13:14,20080905,2008,PRWI,PRWI,na,1,3,Region,1,{A72C82FE-D35C-4448-ABED-45207C4A1A00},12
PRWI-0653,8/18/2016 0:00,20160818,2016,PRWI,PRWI,na,2.2,3,Region,3,{F576BAB4-0396-4F70-BA48-E8C2841C9BAF},12
PRWI-0653,8/14/2012 0:00,20120814,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{9E760625-3D0A-4F90-B0D2-88BAD6DA6BF8},12
PRWI-0656,9/29/2011 9:06,20110929,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{D39A843C-07EF-4E40-9D55-2FB9D7D03A4A},12
PRWI-0656,7/18/2019 0:00,20190718,2019,PRWI,PRWI,na,,2,Region,4,20190718090653-557501018.047333,12
PRWI-0656,8/10/2015 0:00,20150810,2015,PRWI,PRWI,na,2.2,2,Region,3,{74154B1F-9B72-49AB-939C-55BBD9751E7A},12
PRWI-0656,8/22/2007 13:18,20070822,2007,PRWI,PRWI,na,1,2,Region,1,{D202C7B6-2C3B-4A27-ABDC-BD54B5C7A23F},12
PRWI-0659,7/2/2013 0:00,20130702,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{7D01C120-AA81-49BB-8DC1-08A507B52E75},12
PRWI-0659,7/31/2009 10:03,20090731,2009,PRWI,PRWI,na,2,4,Region,1,{6C1A4C6C-F138-425B-9DFF-B14F06E27288},12
PRWI-0659,6/15/2017 0:00,20170615,2017,PRWI,PRWI,na,2.3,4,Region,3,{3D495281-6ADE-4F2C-99D2-EB1460767D1C},12
PRWI-0660,8/20/2012 0:00,20120820,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{D8D5C542-11D2-4CF1-BAFF-22FF541CEEBE},12
PRWI-0660,8/14/2008 13:21,20080814,2008,PRWI,PRWI,na,1,3,Region,1,{C0BE4E7B-07A7-4F08-8C4E-563FF092EC02},12
PRWI-0660,8/18/2016 0:00,20160818,2016,PRWI,PRWI,na,2.2,3,Region,3,{EBB9137B-75DF-4F92-BD24-6C6FED5E7FF3},12
PRWI-0679,6/20/2013 0:00,20130620,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{1E6F8A8B-0037-4CF2-B860-5B869FA10FAA},12
PRWI-0679,9/1/2017 0:00,20170901,2017,PRWI,PRWI,na,2.3,4,Region,3,{73C7A130-03E0-43E7-BD4B-255F64C2C787},12
PRWI-0679,8/13/2009 9:54,20090813,2009,PRWI,PRWI,na,2,4,Region,1,{3E2CD1EE-DB73-4519-8184-81AA39151E67},12
PRWI-0689,8/22/2016 0:00,20160822,2016,PRWI,PRWI,na,2.2,3,Region,3,{C854A7C8-F773-419B-8FFD-EBE6F4703ECF},12
PRWI-0689,8/23/2012 0:00,20120823,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{FCE1EE94-2ECF-4044-AD6A-2A40E67857A3},12
PRWI-0689,8/14/2008 11:19,20080814,2008,PRWI,PRWI,na,1,3,Region,1,{E4F852DE-687E-4921-8A84-BA7C165CF79B},12
PRWI-0691,9/17/2007 13:40,20070917,2007,PRWI,PRWI,na,1,2,Region,1,{A8B8252E-5A2D-4402-A7F0-B15199078BE2},12
PRWI-0691,8/26/2011 9:40,20110826,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{6E9A8B97-3B58-4561-A064-CDE05D691727},12
PRWI-0691,6/29/2015 0:00,20150629,2015,PRWI,PRWI,na,2.2,2,Region,3,{CD52E39B-E9E6-4588-A7C9-8054BA079E90},12
PRWI-0691,6/20/2019 0:00,20190620,2019,PRWI,PRWI,na,,2,Region,4,20190620095114-205047190.189362,12
PRWI-0695,7/14/2006 0:00,20060714,2006,PRWI,PRWI,na,1,1,Region,1,{C90E7A19-62EE-474C-998B-00B21FF13756},12
PRWI-0695,8/1/2014 0:00,20140801,2014,PRWI,PRWI,na,2.1,1,Region,3,{2FF2E45D-B248-446D-8790-52F8075EB8CE},12
PRWI-0695,6/4/2018 0:00,20180604,2018,PRWI,PRWI,na,2.3,1,Region,4,{C659AFD6-8287-496B-8C69-C21007B89E5A},12
PRWI-0695,7/14/2010 9:35,20100714,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{2BC7344B-C056-4A09-9BCF-BAEB297637B6},12
PRWI-0707,8/13/2009 13:33,20090813,2009,PRWI,PRWI,na,2,4,Region,1,{B6EA0370-E1FB-4946-B534-6E12F000576D},12
PRWI-0707,7/31/2013 0:00,20130731,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{1F6C2CA2-B64D-4C72-9E85-6C9E37393A8C},12
PRWI-0707,7/10/2017 0:00,20170710,2017,PRWI,PRWI,na,2.3,4,Region,3,{FC4C759F-69F6-4AA9-8A07-CA281C6B5685},12
PRWI-0708,9/10/2009 13:12,20090910,2009,PRWI,PRWI,na,2,4,Region,1,{B35724A4-8897-42EA-878F-44A3BA17AE39},12
PRWI-0708,9/18/2017 0:00,20170918,2017,PRWI,PRWI,na,2.3,4,Region,3,{D65F1CA6-D9F1-4EF7-B100-74DF3F71F538},12
PRWI-0708,9/9/2013 0:00,20130909,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{3BF84FDF-2D62-4BE9-B987-51C65E9E69C1},12
PRWI-0712,9/18/2006 0:00,20060918,2006,PRWI,PRWI,na,1,1,Region,1,{925B9CA6-860C-4051-A443-39E6C6C6CA49},12
PRWI-0712,6/25/2018 0:00,20180625,2018,PRWI,PRWI,na,2.3,1,Region,4,{BC1613CC-3072-4106-B05F-6026280BE02B},12
PRWI-0712,6/12/2014 0:00,20140612,2014,PRWI,PRWI,na,2.1,1,Region,3,{F98DE203-3E04-41EB-94E4-6954369B8D9A},12
PRWI-0712,9/21/2010 12:45,20100921,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{808019B0-BFB5-4941-97A6-D8B2C2854574},12
PRWI-0721,8/9/2016 0:00,20160809,2016,PRWI,PRWI,na,2.2,3,Region,3,{7B760038-7991-4F79-A143-98048CABEDA3},12
PRWI-0721,6/24/2008 9:40,20080624,2008,PRWI,PRWI,na,1,3,Region,1,{6B3621A5-8C7D-4030-B0EC-7457E5E6E25A},12
PRWI-0721,6/26/2012 0:00,20120626,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{72329818-495F-46AF-BCFE-D85ECE9610F9},12
PRWI-0722,6/4/2018 0:00,20180604,2018,PRWI,PRWI,na,2.3,1,Region,4,{B9571FDD-CE4E-4001-AFD9-1C7F25C150D1},12
PRWI-0722,8/1/2014 0:00,20140801,2014,PRWI,PRWI,na,2.1,1,Region,3,{32E8444F-A27A-4C1A-824C-714106AF37FB},12
PRWI-0722,7/13/2006 0:00,20060713,2006,PRWI,PRWI,na,1,1,Region,1,{9B1F089E-04AA-4FB9-AE67-05972A210CA1},12
PRWI-0722,6/11/2010 10:34,20100611,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{1377037E-BA0C-4A90-BDCE-11529275FA21},12
PRWI-0728,9/7/2006 0:00,20060907,2006,PRWI,PRWI,na,1,1,Region,1,{B3672649-6E84-4504-A007-AB1FB57BC1BB},12
PRWI-0728,6/1/2018 0:00,20180601,2018,PRWI,PRWI,na,2.3,1,Region,4,{2AC88C7B-06DA-41D6-A19E-6A237C2B36E8},12
PRWI-0728,6/19/2014 0:00,20140619,2014,PRWI,PRWI,na,2.1,1,Region,3,{6F94F7EA-A013-4B02-AB78-FC822143FFDF},12
PRWI-0728,6/16/2010 10:14,20100616,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{1A466495-FF02-42C2-B6D4-4E2885764325},12
PRWI-0729,6/20/2013 0:00,20130620,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{8BA730EA-9F45-4CBE-A5B1-420EE7D6AC70},12
PRWI-0729,9/10/2009 10:14,20090910,2009,PRWI,PRWI,na,2,4,Region,1,{6E92CCDB-C234-46D2-B0CC-1C524F225A70},12
PRWI-0729,8/14/2017 0:00,20170814,2017,PRWI,PRWI,na,2.3,4,Region,3,{52ED30E0-80E8-4B69-A0E4-50E97B07F5D1},12
PRWI-0738,7/8/2011 9:14,20110708,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{EB2DA7B1-FA75-424E-94AB-9260EA88204E},12
PRWI-0738,7/17/2019 0:00,20190717,2019,PRWI,PRWI,na,,2,Region,4,20190717110026-533424019.813538,12
PRWI-0738,7/28/2015 0:00,20150728,2015,PRWI,PRWI,na,2.2,2,Region,3,{487109C6-F724-4A19-B458-1BF633D74896},12
PRWI-0738,9/10/2007 12:57,20070910,2007,PRWI,PRWI,na,1,2,Region,1,{A3AE0C54-E8B6-4F68-AB4D-25AFA1F528CD},12
PRWI-0741,6/13/2011 9:24,20110613,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{E1E338A5-C77E-477C-9E16-41A79C58993E},12
PRWI-0741,8/24/2007 10:20,20070824,2007,PRWI,PRWI,na,1,2,Region,1,{896294E0-6FFF-454B-BFF8-D2993302FF37},12
PRWI-0741,6/20/2019 0:00,20190620,2019,PRWI,PRWI,na,,2,Region,4,20190620123041-533424019.813538,12
PRWI-0741,6/30/2015 0:00,20150630,2015,PRWI,PRWI,na,2.2,2,Region,3,{F4B30CD4-15D5-4486-B75B-E30F97E437EE},12
PRWI-0742,8/27/2015 0:00,20150827,2015,PRWI,PRWI,na,2.2,2,Region,3,{BBDDEA68-3285-43BE-9FEC-28FFC51B1F8A},12
PRWI-0742,6/27/2019 0:00,20190627,2019,PRWI,PRWI,na,,2,Region,4,20190627092138-561009287.834167,12
PRWI-0742,8/10/2007 10:46,20070810,2007,PRWI,PRWI,na,1,2,Region,1,{103A817F-2AC5-4CE3-80B1-D55C51E94613},12
PRWI-0742,6/29/2011 12:44,20110629,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{9E6291C2-9CD7-4369-ABB6-23484132CB75},12
PRWI-0744,8/5/2011 9:20,20110805,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{D2F1F4B0-7E23-4590-A21A-C08C24F2B8FC},12
PRWI-0744,8/21/2007 14:35,20070821,2007,PRWI,PRWI,na,1,2,Region,1,{1BEA1115-527A-49CA-BF4C-78376912CBB8},12
PRWI-0744,6/9/2015 0:00,20150609,2015,PRWI,PRWI,na,2.2,2,Region,3,{AE9C180B-1173-4444-BDBE-AF506994A6E9},12
PRWI-0744,8/6/2019 0:00,20190806,2019,PRWI,PRWI,na,,2,Region,4,20190806120858-438826382.160187,12
PRWI-0751,6/1/2018 0:00,20180601,2018,PRWI,PRWI,na,2.3,1,Region,4,{D75634FD-8F4C-43ED-80CA-8D8D4AF7D46A},12
PRWI-0751,9/7/2006 0:00,20060907,2006,PRWI,PRWI,na,1,1,Region,1,{E1239E88-909E-4B5D-BBE3-BAE510622C45},12
PRWI-0751,6/19/2014 0:00,20140619,2014,PRWI,PRWI,na,2.1,1,Region,3,{2171C2F1-E5D2-411D-AAB2-81BC2E6C6A0B},12
PRWI-0751,6/15/2010 13:28,20100615,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{AC02114A-2626-4894-857A-9A2E22357CF4},12
PRWI-0759,7/30/2012 0:00,20120730,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{A9E64A44-ACD0-474A-B85C-009DA16EA1B2},12
PRWI-0759,9/18/2008 12:42,20080918,2008,PRWI,PRWI,na,1,3,Region,1,{2B9E04FC-086F-425A-AA66-B2FF073ACB5F},12
PRWI-0759,8/8/2016 0:00,20160808,2016,PRWI,PRWI,na,2.2,3,Region,3,{90FD08AF-AD4F-4F67-AF97-0D2688FF0B31},12
PRWI-0778,8/27/2009 9:56,20090827,2009,PRWI,PRWI,na,2,4,Region,1,{207807EB-3E24-4204-B8AF-5F83D69ADEE1},12
PRWI-0778,6/13/2013 0:00,20130613,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{4B8624FC-39D6-4EE4-AA7A-E008C0326886},12
PRWI-0778,8/3/2017 0:00,20170803,2017,PRWI,PRWI,na,2.3,4,Region,3,{4328294F-D354-4666-B0CC-683FCFE74EEA},12
PRWI-0779,6/5/2007 10:02,20070605,2007,PRWI,PRWI,na,1,2,Region,1,{0E31150A-6C8B-487F-8A9D-A0808DE97F5D},12
PRWI-0779,8/22/2011 8:58,20110822,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{B8DD1843-2760-46FA-A539-D0FDCA4ABB28},12
PRWI-0779,7/21/2015 0:00,20150721,2015,PRWI,PRWI,na,2.2,2,Region,3,{A3E8225C-0AA6-40E5-9962-712F2642ECE9},12
PRWI-0779,8/6/2019 0:00,20190806,2019,PRWI,PRWI,na,,2,Region,4,20190806084259-482428073.883057,12
PRWI-0783,7/31/2012 0:00,20120731,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{F2359250-26BD-415F-AD5C-6677CC364C15},12
PRWI-0783,7/29/2016 0:00,20160729,2016,PRWI,PRWI,na,2.2,3,Region,3,{EF625229-8213-4331-A77A-6A29619F1BDA},12
PRWI-0783,9/24/2008 13:32,20080924,2008,PRWI,PRWI,na,1,3,Region,1,{36DBE642-6DDE-4365-B4FD-5B0CF1CD1591},12
PRWI-0789,9/21/2010 9:33,20100921,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{B33FD377-0C1E-43A8-A510-88697AFFDF0F},12
PRWI-0789,6/25/2018 0:00,20180625,2018,PRWI,PRWI,na,2.3,1,Region,4,{8245C8C6-20C5-4A2F-A712-08362EC47B76},12
PRWI-0789,6/24/2014 0:00,20140624,2014,PRWI,PRWI,na,2.1,1,Region,3,{53B39971-824C-4D7B-B2BC-22FF86DED666},12
PRWI-0789,10/13/2006 0:00,20061013,2006,PRWI,PRWI,na,1,1,Region,1,{B1B6FBDC-9FA5-47B3-9937-B5953D4D903F},12
PRWI-0796,6/29/2018 0:00,20180629,2018,PRWI,PRWI,na,2.3,1,Region,4,{F36349C8-9643-4309-A24A-B8562A11A51F},12
PRWI-0796,8/29/2006 0:00,20060829,2006,PRWI,PRWI,na,1,1,Region,1,{F6E0ED8C-D373-47AB-AC67-39C7AD2BA413},12
PRWI-0796,6/24/2014 0:00,20140624,2014,PRWI,PRWI,na,2.1,1,Region,3,{55ED0B43-F6F4-4840-9769-25CC15869E02},12
PRWI-0796,7/21/2010 10:05,20100721,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{83C5896F-BF8E-4FCA-859B-4202740A519E},12
PRWI-0800,7/30/2012 0:00,20120730,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{467EA1C5-B1D1-44B9-A076-DDE9FB51515D},12
PRWI-0800,9/18/2008 9:46,20080918,2008,PRWI,PRWI,na,1,3,Region,1,{B6039BE0-C130-4235-B5F7-2C35D8D5B3AA},12
PRWI-0800,8/8/2016 0:00,20160808,2016,PRWI,PRWI,na,2.2,3,Region,3,{D02C33DB-79CE-4E1F-ADEF-A48755C83CB7},12
PRWI-0806,5/12/2017 0:00,20170512,2017,PRWI,PRWI,na,2.3,4,Region,3,{7764C74B-BD12-4D0B-92B3-1FA904D770D1},12
PRWI-0806,6/13/2013 0:00,20130613,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{582A372C-2D7F-46BB-949B-EB5D0990892F},12
PRWI-0806,7/15/2009 9:38,20090715,2009,PRWI,PRWI,na,2,4,Region,1,{50A51C7B-8B43-4AA9-B8C0-7679880762B3},12
ROCR-0010,5/16/2018 0:00,20180516,2018,ROCR,ROCR,na,2.3,1,Region,4,{2E5C00AF-3528-4220-A24B-5BD9BDB35A50},12
ROCR-0010,9/29/2006 0:00,20060929,2006,ROCR,ROCR,na,1,1,Region,1,{870413B6-E8DE-412F-B2DD-08CBD6768B34},12
ROCR-0010,6/8/2010 13:06,20100608,2010,ROCR,ROCR,na,2.0.1,1,Region,2,{0BA843C9-9D0C-466F-B396-DB88794F4D0E},12
ROCR-0010,8/28/2014 0:00,20140828,2014,ROCR,ROCR,na,2.1,1,Region,3,{AFF49885-66A7-4CA0-9572-B7009462C2F5},12
ROCR-0020,4/20/2017 0:00,20170420,2017,ROCR,ROCR,na,2.3,4,Region,3,{88B580EB-63D6-40AB-8A39-7380DCE63E30},12
ROCR-0020,6/2/2009 11:21,20090602,2009,ROCR,ROCR,na,2,4,Region,1,{6A5C11CB-DEE3-4190-9B55-C0D5489FEDE3},12
ROCR-0020,6/3/2013 0:00,20130603,2013,ROCR,ROCR,na,2.0.1,4,Region,2,{9C85D085-BDFF-434D-8FC5-FE9146DB197E},12
ROCR-0023,7/2/2009 12:36,20090702,2009,ROCR,ROCR,na,2,4,Region,1,{C4D5CE08-A9C3-460C-9C04-9B23BB74DCC0},12
ROCR-0023,8/10/2017 0:00,20170810,2017,ROCR,ROCR,na,2.3,4,Region,3,{2267C371-E096-441D-A182-1A6ABDB031D9},12
ROCR-0023,6/3/2013 0:00,20130603,2013,ROCR,ROCR,na,2.0.1,4,Region,2,{E7BEAB67-797B-43E5-8311-A01D4FE710C6},12
ROCR-0027,6/20/2008 9:30,20080620,2008,ROCR,ROCR,na,1,3,Region,1,{717B556E-B226-4225-B545-67B7D7C923C1},12
ROCR-0027,6/7/2012 0:00,20120607,2012,ROCR,ROCR,na,2.0.1,3,Region,2,{1731CB07-1D7B-4A8F-9103-F9A58294C625},12
ROCR-0027,5/9/2016 0:00,20160509,2016,ROCR,ROCR,na,2.2,3,Region,3,{CDBA2EFB-FFDD-42DF-A10C-428DFCD9EE27},12
ROCR-0045,6/5/2012 0:00,20120605,2012,ROCR,ROCR,na,2.0.1,3,Region,2,{122CA373-EA64-46E0-B95A-206800974FDF},12
ROCR-0045,8/17/2016 0:00,20160817,2016,ROCR,ROCR,na,2.2,3,Region,3,{206C41D3-05E1-40C3-BC5E-7990BF3297A8},12
ROCR-0045,6/23/2008 12:58,20080623,2008,ROCR,ROCR,na,1,3,Region,1,{27FEF6B1-7DF0-43E0-A001-73BE09071FF9},12
ROCR-0048,6/26/2013 0:00,20130626,2013,ROCR,ROCR,na,2.0.1,4,Region,2,{C0075550-CA57-4C42-A576-9A041BD39E4F},12
ROCR-0048,7/28/2017 0:00,20170728,2017,ROCR,ROCR,na,2.3,4,Region,3,{479CAD46-9F39-433B-8625-5A71BF1B2673},12
