Latin_Name,NCRN_Common,Common,Family,Genus,Species,TSN,Favorite,Woody,Herbaceous,Targeted_Herb,Tree,Shrub,Vine,Exotic
Platanthera grandiflora,greater purple fringed orchid,greater purple fringed orchid,Orchidaceae,Platanthera,grandiflora,43426,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Platanthera hookeri,Hooker's orchid,Hooker's orchid,Orchidaceae,Platanthera,hookeri,43415,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Platanthera huronensis,Huron green orchid,Huron green orchid,Orchidaceae,Platanthera,huronensis,565412,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Platanthera lacera,green fringed orchid,green fringed orchid,Orchidaceae,Platanthera,lacera,43430,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Platanthera leucophaea,prairie white fringed orchid,prairie white fringed orchid,Orchidaceae,Platanthera,leucophaea,43431,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Platanthera macrophylla,greater roundleaved orchid,greater roundleaved orchid,Orchidaceae,Platanthera,macrophylla,196416,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Platanthera orbiculata,lesser roundleaved orchid,lesser roundleaved orchid,Orchidaceae,Platanthera,orbiculata,43435,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Platanthera peramoena,purple fringeless orchid,purple fringeless orchid,Orchidaceae,Platanthera,peramoena,43436,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Platanthera psycodes,lesser purple fringed orchid,lesser purple fringed orchid,Orchidaceae,Platanthera,psycodes,504441,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Platanus sp.,sycamore,sycamore,Platanaceae,Platanus,,19019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Platanus hybrida,London planetree,London planetree,Platanaceae,Platanus,hybrida,19021,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Platanus occidentalis,American sycamore,American sycamore,Platanaceae,Platanus,occidentalis,19020,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Platycodon sp.,platycodon,platycodon,Campanulaceae,Platycodon,,34603,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pleopeltis sp.,scaly polypody,scaly polypody,Polypodiaceae,Pleopeltis,,17669,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pleopeltis polypodioides,resurrection fern,resurrection fern,Polypodiaceae,Pleopeltis,polypodioides,504451,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pleopeltis polypodioides ssp. michauxiana,resurrection fern,resurrection fern,Polypodiaceae,Pleopeltis,polypodioides,524533,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pluchea sp.,camphorweed,camphorweed,Asteraceae,Pluchea,,36060,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pluchea camphorata,camphor pluchea,camphor pluchea,Asteraceae,Pluchea,camphorata,36061,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Pluchea odorata,sweetscent,sweetscent,Asteraceae,Pluchea,odorata,565416,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Pluchea odorata var. succulenta,sweetscent,sweetscent,Asteraceae,Pluchea,odorata,529730,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Plumbaginaceae,,,Plumbaginaceae,,,21324,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa sp.,bluegrass,bluegrass,Poaceae,Poa,,41074,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa alsodes,grove bluegrass,grove bluegrass,Poaceae,Poa,alsodes,41104,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa annua,annual bluegrass,annual bluegrass,Poaceae,Poa,annua,41107,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa autumnalis,autumn bluegrass,autumn bluegrass,Poaceae,Poa,autumnalis,41111,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa bulbosa,bulbous bluegrass,bulbous bluegrass,Poaceae,Poa,bulbosa,41116,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa chapmaniana,Chapman's bluegrass,Chapman's bluegrass,Poaceae,Poa,chapmaniana,41118,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa compressa,Canada bluegrass,Canada bluegrass,Poaceae,Poa,compressa,41082,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa cuspidata,early bluegrass,early bluegrass,Poaceae,Poa,cuspidata,41122,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa glauca,glaucous bluegrass,glaucous bluegrass,Poaceae,Poa,glauca,41084,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa glauca ssp. glauca,glaucous bluegrass,glaucous bluegrass,Poaceae,Poa,glauca,524542,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa nemoralis,wood bluegrass,wood bluegrass,Poaceae,Poa,nemoralis,41146,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa nemoralis ssp. nemoralis,wood bluegrass,wood bluegrass,Poaceae,Poa,nemoralis,566070,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa paludigena,bog bluegrass,bog bluegrass,Poaceae,Poa,paludigena,41150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa palustris,fowl bluegrass,fowl bluegrass,Poaceae,Poa,palustris,41151,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa pratensis,Kentucky bluegrass,Kentucky bluegrass,Poaceae,Poa,pratensis,41088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa pratensis ssp. pratensis,Kentucky bluegrass,Kentucky bluegrass,Poaceae,Poa,pratensis,566071,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa saltuensis,oldpasture bluegrass,oldpasture bluegrass,Poaceae,Poa,saltuensis,41157,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa sylvestris,woodland bluegrass,woodland bluegrass,Poaceae,Poa,sylvestris,41162,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poa trivialis,rough bluegrass,rough bluegrass,Poaceae,Poa,trivialis,41163,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poaceae,grass family,grass family,Poaceae,,,40351,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Podophyllum sp.,mayapple,mayapple,Berberidaceae,Podophyllum,,18849,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Podophyllum peltatum,mayapple,mayapple,Berberidaceae,Podophyllum,peltatum,18850,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Podostemaceae,,,Podostemaceae,,,500071,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Podostemum sp.,riverweed,riverweed,Podostemaceae,Podostemum,,27030,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Podostemum ceratophyllum,hornleaf riverweed,hornleaf riverweed,Podostemaceae,Podostemum,ceratophyllum,27031,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Pogonia sp.,pogonia,pogonia,Orchidaceae,Pogonia,,43440,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pogonia ophioglossoides,snakemouth orchid,snakemouth orchid,Orchidaceae,Pogonia,ophioglossoides,43441,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polanisia sp.,clammyweed,clammyweed,Capparaceae,Polanisia,,22651,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polanisia dodecandra,redwhisker clammyweed,redwhisker clammyweed,Capparaceae,Polanisia,dodecandra,22652,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polanisia dodecandra ssp. dodecandra,redwhisker clammyweed,redwhisker clammyweed,Capparaceae,Polanisia,dodecandra,22653,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polanisia dodecandra ssp. trachysperma,sandyseed clammyweed,sandyseed clammyweed,Capparaceae,Polanisia,dodecandra,22655,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polemoniaceae,,,Polemoniaceae,,,30896,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polemonium sp.,Jacob's-ladder,Jacob's-ladder,Polemoniaceae,Polemonium,,30998,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polemonium caeruleum,charity,charity,Polemoniaceae,Polemonium,caeruleum,31005,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polemonium longii,Long's Jacob's-ladder,Long's Jacob's-ladder,Polemoniaceae,Polemonium,longii,504484,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polemonium micranthum,annual polemonium,annual polemonium,Polemoniaceae,Polemonium,micranthum,31017,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polemonium reptans,Greek valerian,Greek valerian,Polemoniaceae,Polemonium,reptans,31003,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polemonium reptans var. reptans,Greek valerian,Greek valerian,Polemoniaceae,Polemonium,reptans,529739,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polemonium vanbruntiae,Vanbrunt's polemonium,Vanbrunt's polemonium,Polemoniaceae,Polemonium,vanbruntiae,504486,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polycarpon sp.,manyseed,manyseed,Caryophyllaceae,Polycarpon,,500498,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polycarpon tetraphyllum,fourleaf manyseed,fourleaf manyseed,Caryophyllaceae,Polycarpon,tetraphyllum,504491,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polycarpon tetraphyllum ssp. tetraphyllum,fourleaf manyseed,fourleaf manyseed,Caryophyllaceae,Polycarpon,tetraphyllum,566073,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala sp.,polygala,polygala,Polygalaceae,Polygala,,29302,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala ambigua,whorled milkwort,whorled milkwort,Polygalaceae,Polygala,ambigua,519324,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala cruciata,drumheads,drumheads,Polygalaceae,Polygala,cruciata,29331,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala cruciata var. aquilonia,drumheads,drumheads,Polygalaceae,Polygala,cruciata,529749,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala curtissii,Curtiss' milkwort,Curtiss' milkwort,Polygalaceae,Polygala,curtissii,29332,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala incarnata,procession flower,procession flower,Polygalaceae,Polygala,incarnata,29341,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala lutea,orange milkwort,orange milkwort,Polygalaceae,Polygala,lutea,29348,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala nuttallii,Nuttall's milkwort,Nuttall's milkwort,Polygalaceae,Polygala,nuttallii,29354,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala paucifolia,gaywings,gaywings,Polygalaceae,Polygala,paucifolia,29306,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala polygama,racemed milkwort,racemed milkwort,Polygalaceae,Polygala,polygama,29308,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala sanguinea,purple milkwort,purple milkwort,Polygalaceae,Polygala,sanguinea,29314,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala senega,Seneca snakeroot,Seneca snakeroot,Polygalaceae,Polygala,senega,29316,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala verticillata,whorled milkwort,whorled milkwort,Polygalaceae,Polygala,verticillata,29320,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala verticillata var. isocycla,whorled milkwort,whorled milkwort,Polygalaceae,Polygala,verticillata,529765,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygala verticillata var. verticillata,whorled milkwort,whorled milkwort,Polygalaceae,Polygala,verticillata,529767,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygalaceae,,,Polygalaceae,,,29301,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonaceae,buckwheat family,buckwheat family,Polygonaceae,,,20842,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonatum sp.,Solomon's seal,Solomon's seal,Liliaceae,Polygonatum,,43005,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Polygonatum biflorum,smooth Solomon's seal,smooth Solomon's seal,Liliaceae,Polygonatum,biflorum,43006,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Polygonatum biflorum var. commutatum,smooth Solomon's seal,smooth Solomon's seal,Liliaceae,Polygonatum,biflorum,529769,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonatum pubescens,hairy Solomon's seal,hairy Solomon's seal,Liliaceae,Polygonatum,pubescens,43007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Polygonella sp.,jointweed,jointweed,Polygonaceae,Polygonella,,21306,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonella articulata,coastal jointweed,coastal jointweed,Polygonaceae,Polygonella,articulata,21308,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum sp.,knotweed,knotweed,Polygonaceae,Polygonum,,20847,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum achoreum,leathery knotweed,leathery knotweed,Polygonaceae,Polygonum,achoreum,20868,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum amphibium,water knotweed,water knotweed,Polygonaceae,Polygonum,amphibium,20865,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum amphibium var. emersum,longroot smartweed,longroot smartweed,Polygonaceae,Polygonum,amphibium,529773,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum amphibium var. stipulaceum,water smartweed,water smartweed,Polygonaceae,Polygonum,amphibium,529774,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum arenastrum,oval-leaf knotweed,oval-leaf knotweed,Polygonaceae,Polygonum,arenastrum,20872,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum argyrocoleon,silversheath knotweed,silversheath knotweed,Polygonaceae,Polygonum,argyrocoleon,20873,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum arifolium,halberdleaf tearthumb,halberdleaf tearthumb,Polygonaceae,Polygonum,arifolium,20849,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum aviculare,prostrate knotweed,prostrate knotweed,Polygonaceae,Polygonum,aviculare,20876,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum baldschuanicum,Bukhara fleeceflower,Bukhara fleeceflower,Polygonaceae,Polygonum,baldschuanicum,20877,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Polygonum bellardii,narrowleaf knotweed,narrowleaf knotweed,Polygonaceae,Polygonum,bellardii,565424,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum buxiforme,box knotweed,box knotweed,Polygonaceae,Polygonum,buxiforme,20882,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum caespitosum,Oriental ladysthumb,Oriental ladysthumb,Polygonaceae,Polygonum,caespitosum,20852,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Polygonum caespitosum var. ?caespitosum,Oriental ladysthumb,Oriental ladysthumb,Polygonaceae,Polygonum,caespitosum,566298,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Polygonum caespitosum var. longisetum,Oriental ladysthumb,Oriental ladysthumb,Polygonaceae,Polygonum,caespitosum,566299,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Polygonum careyi,Carey's smartweed,Carey's smartweed,Polygonaceae,Polygonum,careyi,20851,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum cilinode,fringed black bindweed,fringed black bindweed,Polygonaceae,Polygonum,cilinode,20887,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Polygonum convolvulus,black bindweed,black bindweed,Polygonaceae,Polygonum,convolvulus,20853,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Polygonum convolvulus var. convolvulus,black bindweed,black bindweed,Polygonaceae,Polygonum,convolvulus,529779,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Polygonum convolvulus var. subulatum,black bindweed,black bindweed,Polygonaceae,Polygonum,convolvulus,529780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Polygonum cuspidatum,Japanese knotweed,Japanese knotweed,Polygonaceae,Polygonum,cuspidatum,20889,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Polygonum erectum,erect knotweed,erect knotweed,Polygonaceae,Polygonum,erectum,20893,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum herniarioides,rupturewort,rupturewort,Polygonaceae,Polygonum,herniarioides,507128,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum hydropiper,marshpepper knotweed,marshpepper knotweed,Polygonaceae,Polygonum,hydropiper,20856,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum hydropiperoides,swamp smartweed,swamp smartweed,Polygonaceae,Polygonum,hydropiperoides,20857,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum lapathifolium,curlytop knotweed,curlytop knotweed,Polygonaceae,Polygonum,lapathifolium,20860,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum nepalense,Nepalese smartweed,Nepalese smartweed,Polygonaceae,Polygonum,nepalense,20906,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum orientale,kiss me over the garden gate,kiss me over the garden gate,Polygonaceae,Polygonum,orientale,20909,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum pensylvanicum,Pennsylvania smartweed,Pennsylvania smartweed,Polygonaceae,Polygonum,pensylvanicum,20861,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum perfoliatum,Asiatic tearthumb,Asiatic tearthumb,Polygonaceae,Polygonum,perfoliatum,20914,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Polygonum persicaria,spotted ladysthumb,spotted ladysthumb,Polygonaceae,Polygonum,persicaria,20915,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Polygonum punctatum,dotted smartweed,dotted smartweed,Polygonaceae,Polygonum,punctatum,20862,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum punctatum var. confertiflorum,dotted smartweed,dotted smartweed,Polygonaceae,Polygonum,punctatum,529786,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum punctatum var. punctatum,dotted smartweed,dotted smartweed,Polygonaceae,Polygonum,punctatum,529787,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum ramosissimum,bushy knotweed,bushy knotweed,Polygonaceae,Polygonum,ramosissimum,20921,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum ramosissimum var. prolificum,bushy knotweed,bushy knotweed,Polygonaceae,Polygonum,ramosissimum,529788,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum ramosissimum var. ramosissimum,bushy knotweed,bushy knotweed,Polygonaceae,Polygonum,ramosissimum,529789,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum robustius,stout smartweed,stout smartweed,Polygonaceae,Polygonum,robustius,20922,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum sachalinense,giant knotweed,giant knotweed,Polygonaceae,Polygonum,sachalinense,20923,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Polygonum sagittatum,arrowleaf tearthumb,arrowleaf tearthumb,Polygonaceae,Polygonum,sagittatum,20863,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum scandens,climbing false buckwheat,climbing false buckwheat,Polygonaceae,Polygonum,scandens,20924,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Polygonum scandens var. cristatum,climbing false buckwheat,climbing false buckwheat,Polygonaceae,Polygonum,scandens,529790,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Polygonum scandens var. dumetorum,climbing false buckwheat,climbing false buckwheat,Polygonaceae,Polygonum,scandens,529791,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Polygonum scandens var. scandens,climbing false buckwheat,climbing false buckwheat,Polygonaceae,Polygonum,scandens,529792,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Polygonum setaceum,bog smartweed,bog smartweed,Polygonaceae,Polygonum,setaceum,20926,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum tenue,pleatleaf knotweed,pleatleaf knotweed,Polygonaceae,Polygonum,tenue,20929,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polygonum virginianum,jumpseed,jumpseed,Polygonaceae,Polygonum,virginianum,20931,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polymnia sp.,polymnia,polymnia,Asteraceae,Polymnia,,36437,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polymnia canadensis,whiteflower leafcup,whiteflower leafcup,Asteraceae,Polymnia,canadensis,36438,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polypodiaceae,polypody family,polypody family,Polypodiaceae,,,17226,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polypodium sp.,polypody,polypody,Polypodiaceae,Polypodium,,17228,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polypodium appalachianum,Appalachian polypody,Appalachian polypody,Polypodiaceae,Polypodium,appalachianum,504516,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polypodium virginianum,rock polypody,rock polypody,Polypodiaceae,Polypodium,virginianum,17242,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polypogon sp.,rabbitsfoot grass,rabbitsfoot grass,Poaceae,Polypogon,,41170,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polypogon monspeliensis,annual rabbitsfoot grass,annual rabbitsfoot grass,Poaceae,Polypogon,monspeliensis,41171,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polypremum sp.,polypremum,polypremum,Buddlejaceae,Polypremum,,29958,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polypremum procumbens,juniper leaf,juniper leaf,Buddlejaceae,Polypremum,procumbens,29959,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Polystichum sp.,hollyfern,hollyfern,Dryopteridaceae,Polystichum,,17674,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polystichum ×hagenahii,,,Dryopteridaceae,Polystichum,×hagenahii,504528,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polystichum ×potteri,,,Dryopteridaceae,Polystichum,×potteri,504533,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polystichum acrostichoides,Christmas fern,Christmas fern,Dryopteridaceae,Polystichum,acrostichoides,17675,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polystichum acrostichoides var. acrostichoides,Christmas fern,Christmas fern,Dryopteridaceae,Polystichum,acrostichoides,529799,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polystichum acrostichoides var. lonchitoides,Christmas fern,Christmas fern,Dryopteridaceae,Polystichum,acrostichoides,529800,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polystichum braunii,Braun's hollyfern,Braun's hollyfern,Dryopteridaceae,Polystichum,braunii,17678,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polystichum munitum,western swordfern,western swordfern,Dryopteridaceae,Polystichum,munitum,504530,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poncirus sp.,poncirus,poncirus,Rutaceae,Poncirus,,28988,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Poncirus trifoliata,hardy orange,hardy orange,Rutaceae,Poncirus,trifoliata,28989,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Pontederia sp.,pickerelweed,pickerelweed,Pontederiaceae,Pontederia,,42619,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pontederia cordata,pickerelweed,pickerelweed,Pontederiaceae,Pontederia,cordata,42620,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Pontederiaceae,,,Pontederiaceae,,,42614,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Populus sp.,cottonwood,cottonwood,Salicaceae,Populus,,22444,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Populus ×canadensis,Carolina poplar,Carolina poplar,Salicaceae,Populus,×canadensis,22457,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
